#distance (miles)  elevation(ft)
0.000000 10067.800302
0.002600 10066.223961
0.004031 10070.954586
0.005932 10066.223961
0.007615 10063.069677
0.009191 10069.378245
0.027576 10066.223961
0.049647 10061.493336
0.082233 10058.339052
0.198774 10055.184768
0.229087 10059.915393
0.245409 10058.339052
0.254127 10061.493336
0.275416 10070.954586
0.276343 10067.800302
0.277208 10074.108870
0.290309 10080.415836
0.301350 10088.300745
0.319842 10100.916280
0.330371 10104.070564
0.338362 10104.070564
0.345390 10105.646905
0.350911 10105.646905
0.358356 10107.224848
0.375130 10116.686098
0.385509 10119.840382
0.398470 10122.994666
0.409244 10124.571007
0.414593 10127.725291
0.417169 10122.994666
0.418756 10129.301632
0.424519 10129.301632
0.439369 10137.186541
0.450822 10141.917167
0.463840 10141.917167
0.476734 10148.227337
0.486299 10151.380019
0.516185 10163.995553
0.547706 10175.034746
0.575253 10189.226622
0.607514 10200.265815
0.609563 10200.265815
0.619745 10208.150724
0.631227 10211.303406
0.648534 10220.766258
0.673037 10227.073224
0.701744 10241.266702
0.720071 10249.151611
0.756390 10263.345088
0.782535 10280.691248
0.800019 10285.421873
0.811058 10293.306782
0.841549 10304.345975
0.855629 10310.652941
0.891853 10323.268476
0.900062 10326.422760
0.922101 10334.307669
0.944581 10340.614635
0.959746 10343.768919
0.968821 10345.345260
0.988568 10353.230169
1.000787 10359.540339
1.027026 10364.270964
1.041192 10370.577931
1.058592 10373.732215
1.072187 10380.040783
1.085164 10386.347749
1.096068 10394.232658
1.125100 10406.848192
1.129745 10408.424533
1.139818 10413.155159
1.141364 10414.733102
1.152452 10417.887386
1.165792 10417.887386
1.172470 10421.040068
1.184874 10424.194352
1.193074 10428.924977
1.204548 10430.502920
1.231878 10424.194352
1.263028 10424.194352
1.301846 10410.002476
1.321078 10403.693908
1.341355 10402.117567
1.379692 10384.771408
1.396585 10381.617124
1.412669 10376.886499
1.433348 10372.155874
1.451452 10365.847305
1.478131 10354.809714
1.514265 10350.077487
1.542176 10348.499544
1.557165 10346.923203
1.567961 10343.768919
1.587765 10354.809714
1.604523 10354.809714
1.637423 10353.230169
1.644878 10350.077487
1.660553 10348.499544
1.673827 10348.499544
1.715122 10345.345260
1.755251 10342.192578
1.764677 10340.614635
1.788456 10343.768919
1.798355 10348.499544
1.826859 10356.386055
1.842934 10353.230169
1.856045 10354.809714
1.865662 10359.540339
1.874602 10357.962396
1.891024 10365.847305
1.908561 10367.425248
1.923212 10373.732215
1.933476 10373.732215
1.953474 10375.310158
1.979558 10375.310158
1.997192 10380.040783
2.003430 10383.193465
2.030165 10405.271851
2.055042 10411.578817
2.071835 10410.002476
2.089931 10411.578817
2.102673 10408.424533
2.115516 10405.271851
2.147065 10394.232658
2.165398 10384.771408
2.185069 10376.886499
2.202404 10373.732215
2.224366 10370.577931
2.258579 10353.230169
2.290579 10346.923203
2.308540 10337.460351
2.316966 10335.884010
2.331286 10327.999101
2.361141 10315.383566
2.374856 10310.652941
2.387938 10299.615350
2.402214 10294.883123
2.418163 10293.306782
2.445668 10272.806338
2.450934 10263.345088
2.471842 10245.997327
2.489717 10239.688759
2.498342 10233.381793
2.519888 10223.920542
2.547357 10204.996440
2.556342 10200.265815
2.556468 10206.572781
2.565141 10203.420099
2.616725 10175.034746
2.640220 10167.149837
2.655911 10162.419212
2.703269 10159.264928
2.740856 10154.534303
2.780942 10134.032257
2.812209 10119.840382
2.816241 10110.377530
2.830063 10102.494223
2.845134 10093.031370
2.878248 10080.415836
2.927661 10052.032085
2.931495 10047.301460
2.956603 10039.416551
2.958183 10033.106381
2.959672 10029.952097
2.976808 10025.221472
2.989515 10020.490847
3.003863 10009.451654
3.054362 9987.374869
3.064428 9977.913619
3.072673 9971.606653
3.092173 9960.567459
3.115293 9951.106209
3.140449 9944.797641
3.144643 9936.912732
3.172301 9925.873539
3.185411 9917.988630
3.188647 9916.410687
3.201498 9919.564971
3.213795 9919.564971
3.226298 9921.142914
3.244964 9917.988630
3.259700 9916.410687
3.293090 9914.834345
3.353175 9905.373095
3.402867 9895.911845
3.449161 9905.373095
3.496532 9913.258004
3.515487 9914.834345
3.560305 9927.449880
3.625275 9946.375584
3.643655 9952.682550
3.658449 9958.989516
3.706071 9960.567459
3.729573 9962.143801
3.753731 9968.452369
3.771795 9977.913619
3.776435 9979.489960
3.796075 9987.374869
3.822882 9998.414062
3.843997 10003.144687
3.859805 10006.298971
3.885445 10020.490847
3.904307 10028.375756
3.927895 10045.723517
3.939381 10050.454142
3.961812 10059.915393
3.973779 10064.647620
3.992647 10069.378245
4.008626 10078.839495
4.021337 10083.570120
4.038621 10085.146461
4.105973 10088.300745
4.131492 10091.455029
4.152056 10089.878688
4.164892 10089.878688
4.189906 10096.185654
4.209489 10104.070564
4.215755 10102.494223
4.237314 10108.801189
4.259944 10116.686098
4.287155 10130.877973
4.337324 10149.803678
4.353364 10151.380019
4.380501 10162.419212
4.396174 10170.304121
4.413213 10179.765371
4.424505 10186.072337
4.448669 10181.341712
4.464168 10178.189030
4.476713 10184.495996
4.487200 10193.957247
4.501112 10203.420099
4.525751 10209.727065
4.542288 10212.881349
4.566464 10212.881349
4.588543 10211.303406
4.599625 10208.150724
4.627899 10204.996440
4.645130 10211.303406
4.651516 10209.727065
4.658271 10208.150724
4.683978 10208.150724
4.692161 10211.303406
4.718584 10227.073224
4.729918 10230.227508
4.736986 10234.958134
4.742988 10236.534475
4.760690 10244.419384
4.766983 10247.573668
4.792670 10252.305895
4.801208 10252.305895
4.820563 10253.883838
4.837017 10252.305895
