
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2014-06-05T04:57:22Z,,39.360536858439445,-105.754879675805569,39.413718190044165,-105.687455562874675,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Leg B08 - Kenosha 1",,,,,,"Green",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,39.362735096365213,-105.687641389667988,2968.199951171875,2012-05-06T19:23:17Z,,,,,,,,,,,,,,,,,,,,,
2,1,39.362693857401609,-105.687641557306051,2967.800048828125,2012-05-06T19:23:24Z,,,,,,,,,,,,,,,,,,,,,
3,1,39.362670136615634,-105.687649352476001,2967.60009765625,2012-05-06T19:23:27Z,,,,,,,,,,,,,,,,,,,,,
4,1,39.362577265128493,-105.687608951702714,2967,2012-05-06T19:23:31Z,,,,,,,,,,,,,,,,,,,,,
5,1,39.362422367557883,-105.68746704608202,2966.199951171875,2012-05-06T19:23:37Z,,,,,,,,,,,,,,,,,,,,,
6,1,39.362407783046365,-105.687455562874675,2966,2012-05-06T19:23:38Z,,,,,,,,,,,,,,,,,,,,,
7,1,39.362316252663732,-105.687509961426258,2964.199951171875,2012-05-06T19:23:43Z,,,,,,,,,,,,,,,,,,,,,
8,1,39.362278785556555,-105.687588583678007,2962.60009765625,2012-05-06T19:23:45Z,,,,,,,,,,,,,,,,,,,,,
9,1,39.362263446673751,-105.687805339694023,2957.60009765625,2012-05-06T19:23:50Z,,,,,,,,,,,,,,,,,,,,,
10,1,39.362318767234683,-105.688084289431572,2952.60009765625,2012-05-06T19:23:55Z,,,,,,,,,,,,,,,,,,,,,
11,1,39.362340476363897,-105.688271876424551,2950,2012-05-06T19:23:59Z,,,,,,,,,,,,,,,,,,,,,
12,1,39.362404178828001,-105.688499445095658,2948,2012-05-06T19:24:03Z,,,,,,,,,,,,,,,,,,,,,
13,1,39.36245396733284,-105.688612936064601,2947.39990234375,2012-05-06T19:24:05Z,,,,,,,,,,,,,,,,,,,,,
14,1,39.362490847706795,-105.688863471150398,2948,2012-05-06T19:24:10Z,,,,,,,,,,,,,,,,,,,,,
15,1,39.362360676750541,-105.689022392034531,2946.199951171875,2012-05-06T19:24:15Z,,,,,,,,,,,,,,,,,,,,,
16,1,39.362320359796286,-105.68901065737009,2945.39990234375,2012-05-06T19:24:16Z,,,,,,,,,,,,,,,,,,,,,
17,1,39.362123468890786,-105.688948547467589,2942.60009765625,2012-05-06T19:24:21Z,,,,,,,,,,,,,,,,,,,,,
18,1,39.362005954608321,-105.688955252990127,2941.60009765625,2012-05-06T19:24:24Z,,,,,,,,,,,,,,,,,,,,,
19,1,39.361966056749225,-105.689085759222507,2940.800048828125,2012-05-06T19:24:28Z,,,,,,,,,,,,,,,,,,,,,
20,1,39.361882656812668,-105.689376695081592,2938.800048828125,2012-05-06T19:24:33Z,,,,,,,,,,,,,,,,,,,,,
21,1,39.361827252432704,-105.689530754461884,2937,2012-05-06T19:24:36Z,,,,,,,,,,,,,,,,,,,,,
22,1,39.361760532483459,-105.689736278727651,2933.39990234375,2012-05-06T19:24:40Z,,,,,,,,,,,,,,,,,,,,,
23,1,39.361651232466102,-105.690137855708599,2928,2012-05-06T19:24:47Z,,,,,,,,,,,,,,,,,,,,,
