
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2014-06-05T04:56:52Z,,39.326072903349996,-105.337674301117659,39.343485804274678,-105.308622373268008,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Leg B03 - Green Mountain",,,,,,"Green",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,39.343485804274678,-105.314892288297415,2258.7548828125,,,,,,,,,,,,,,,,,,,,,,
2,1,39.343475326895714,-105.314887594431639,2259.716064453125,,,,,,,,,,,,,,,,,,,,,,
3,1,39.343449175357819,-105.314784916117787,2259.716064453125,,,,,,,,,,,,,,,,,,,,,,
4,1,39.343483038246632,-105.314724734053016,2259.235595703125,,,,,,,,,,,,,,,,,,,,,,
5,1,39.343178188428283,-105.314337071031332,2262.60009765625,,,,,,,,,,,,,,,,,,,,,,
6,1,39.342763032764196,-105.314047643914819,2264.522705078125,,,,,,,,,,,,,,,,,,,,,,
7,1,39.34243580326438,-105.313842203468084,2267.406494140625,,,,,,,,,,,,,,,,,,,,,,
8,1,39.341951832175255,-105.313682779669762,2270.290771484375,,,,,,,,,,,,,,,,,,,,,,
9,1,39.341426957398653,-105.313642714172602,2271.732666015625,,,,,,,,,,,,,,,,,,,,,,
10,1,39.341062847524881,-105.313531151041389,2275.09716796875,,,,,,,,,,,,,,,,,,,,,,
11,1,39.340608716011047,-105.313456049188972,2277.50048828125,,,,,,,,,,,,,,,,,,,,,,
12,1,39.340399838984013,-105.313422521576285,2278.4619140625,,,,,,,,,,,,,,,,,,,,,,
13,1,39.339992562308908,-105.313186319544911,2281.345703125,,,,,,,,,,,,,,,,,,,,,,
14,1,39.33962618932128,-105.31292924657464,2284.710693359375,,,,,,,,,,,,,,,,,,,,,,
