
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2014-06-05T04:57:28Z,,39.412232078611851,-105.844665616750717,39.430135069414973,-105.754813458770514,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Leg B09 - Kenosha 2",,,,,,"Red",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,39.413721458986402,-105.754866683855653,3068.66552734375,,,,,,,,,,,,,,,,,,,,,,
2,1,39.413691619411111,-105.754837011918426,3068.18505859375,,,,,,,,,,,,,,,,,,,,,,
3,1,39.413681728765368,-105.754813458770514,3069.626953125,,,,,,,,,,,,,,,,,,,,,,
4,1,39.413684913888574,-105.754848830401897,3068.18505859375,,,,,,,,,,,,,,,,,,,,,,
5,1,39.413709053769708,-105.754853105172515,3067.2236328125,,,,,,,,,,,,,,,,,,,,,,
6,1,39.413688518106937,-105.754865929484367,3069.146484375,,,,,,,,,,,,,,,,,,,,,,
7,1,39.4135005120188,-105.755109675228596,3068.18505859375,,,,,,,,,,,,,,,,,,,,,,
8,1,39.413342848420143,-105.755469258874655,3066.7431640625,,,,,,,,,,,,,,,,,,,,,,
9,1,39.41328551620245,-105.756075186654925,3065.78173828125,,,,,,,,,,,,,,,,,,,,,,
10,1,39.412540616467595,-105.758033953607082,3064.8203125,,,,,,,,,,,,,,,,,,,,,,
11,1,39.41268746741116,-105.758569054305553,3066.26220703125,,,,,,,,,,,,,,,,,,,,,,
12,1,39.412864744663239,-105.758771141991019,3065.78173828125,,,,,,,,,,,,,,,,,,,,,,
13,1,39.412906067445874,-105.758925452828407,3066.7431640625,,,,,,,,,,,,,,,,,,,,,,
14,1,39.412676822394133,-105.759191913530231,3069.626953125,,,,,,,,,,,,,,,,,,,,,,
15,1,39.412664668634534,-105.759199289605021,3068.66552734375,,,,,,,,,,,,,,,,,,,,,,
16,1,39.412659639492631,-105.759184453636408,3070.58837890625,,,,,,,,,,,,,,,,,,,,,,
17,1,39.412496024742723,-105.759308505803347,3072.5107421875,,,,,,,,,,,,,,,,,,,,,,
18,1,39.412380941212177,-105.759452003985643,3074.9140625,,,,,,,,,,,,,,,,,,,,,,
19,1,39.412271305918694,-105.75976800173521,3078.75927734375,,,,,,,,,,,,,,,,,,,,,,
20,1,39.412232078611851,-105.759958606213331,3079.720703125,,,,,,,,,,,,,,,,,,,,,,
21,1,39.412248004227877,-105.760106882080436,3079.720703125,,,,,,,,,,,,,,,,,,,,,,
22,1,39.412287566810846,-105.760228168219328,3080.201171875,,,,,,,,,,,,,,,,,,,,,,
23,1,39.41235713660717,-105.760279046371579,3080.201171875,,,,,,,,,,,,,,,,,,,,,,
24,1,39.412413295358419,-105.760398069396615,3080.68212890625,,,,,,,,,,,,,,,,,,,,,,
25,1,39.412437686696649,-105.760710714384913,3083.56591796875,,,,,,,,,,,,,,,,,,,,,,
26,1,39.41240499727428,-105.760900480672717,3084.52734375,,,,,,,,,,,,,,,,,,,,,,
27,1,39.412540197372437,-105.761068789288402,3085.48876953125,,,,,,,,,,,,,,,,,,,,,,
28,1,39.412632482126355,-105.761231482028961,3085.96923828125,,,,,,,,,,,,,,,,,,,,,,
29,1,39.412644132971764,-105.761330556124449,3086.9306640625,,,,,,,,,,,,,,,,,,,,,,
30,1,39.412670871242881,-105.761364167556167,3085.48876953125,,,,,,,,,,,,,,,,,,,,,,
31,1,39.412681683897972,-105.761390402913094,3087.4111328125,,,,,,,,,,,,,,,,,,,,,,
32,1,39.412734489887953,-105.761473970487714,3087.4111328125,,,,,,,,,,,,,,,,,,,,,,
33,1,39.412812273949385,-105.761733306571841,3089.814453125,,,,,,,,,,,,,,,,,,,,,,
34,1,39.41289902664721,-105.761916115880013,3091.25634765625,,,,,,,,,,,,,,,,,,,,,,
35,1,39.412963651120663,-105.762145193293691,3091.25634765625,,,,,,,,,,,,,,,,,,,,,,
36,1,39.413066077977419,-105.762347113341093,3093.1796875,,,,,,,,,,,,,,,,,,,,,,
37,1,39.413117291405797,-105.76251357793808,3094.140625,,,,,,,,,,,,,,,,,,,,,,
38,1,39.413338825106621,-105.762994447723031,3097.98583984375,,,,,,,,,,,,,,,,,,,,,,
39,1,39.413643758744001,-105.76343365944922,3101.3505859375,,,,,,,,,,,,,,,,,,,,,,
40,1,39.413930922746658,-105.763791650533676,3105.67626953125,,,,,,,,,,,,,,,,,,,,,,
41,1,39.414186906069517,-105.76429707929492,3109.041015625,,,,,,,,,,,,,,,,,,,,,,
42,1,39.414215153083205,-105.76430881395936,3109.041015625,,,,,,,,,,,,,,,,,,,,,,
43,1,39.414287321269512,-105.764475110918283,3111.4443359375,,,,,,,,,,,,,,,,,,,,,,
44,1,39.414396705105901,-105.764637049287558,3112.4052734375,,,,,,,,,,,,,,,,,,,,,,
45,1,39.414481278508902,-105.764942234382033,3115.28955078125,,,,,,,,,,,,,,,,,,,,,,
46,1,39.414620166644454,-105.765364598482847,3117.2119140625,,,,,,,,,,,,,,,,,,,,,,
47,1,39.414690658450127,-105.765894586220384,3121.5380859375,,,,,,,,,,,,,,,,,,,,,,
48,1,39.414762994274497,-105.766224917024374,3123.94140625,,,,,,,,,,,,,,,,,,,,,,
49,1,39.415054684504867,-105.766790946945548,3128.267578125,,,,,,,,,,,,,,,,,,,,,,
50,1,39.415243277326226,-105.767215574160218,3133.5546875,,,,,,,,,,,,,,,,,,,,,,
51,1,39.415369927883148,-105.767499133944511,3134.99658203125,,,,,,,,,,,,,,,,,,,,,,
52,1,39.415459698066115,-105.767670208588243,3137.39990234375,,,,,,,,,,,,,,,,,,,,,,
53,1,39.415793381631374,-105.768044041469693,3140.7646484375,,,,,,,,,,,,,,,,,,,,,,
54,1,39.415930341929197,-105.76823933981359,3142.68701171875,,,,,,,,,,,,,,,,,,,,,,
55,1,39.416317753493786,-105.768696572631598,3146.5322265625,,,,,,,,,,,,,,,,,,,,,,
56,1,39.416363099589944,-105.768838729709387,3147.49365234375,,,,,,,,,,,,,,,,,,,,,,
57,1,39.416576586663723,-105.769145507365465,3149.89697265625,,,,,,,,,,,,,,,,,,,,,,
58,1,39.416664177551866,-105.769551107659936,3151.8193359375,,,,,,,,,,,,,,,,,,,,,,
59,1,39.416810441762209,-105.769762918353081,3152.78076171875,,,,,,,,,,,,,,,,,,,,,,
60,1,39.416868025436997,-105.769915720447898,3153.26123046875,,,,,,,,,,,,,,,,,,,,,,
61,1,39.416886968538165,-105.770284859463573,3155.66455078125,,,,,,,,,,,,,,,,,,,,,,
