
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2014-06-05T04:57:11Z,,39.347295798361301,-105.687666870653629,39.378946283832192,-105.616303766146302,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Leg B07 - Rock Creek",,,,,,"Magenta",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,39.347305856645107,-105.619041128084064,3043.67138671875,,,,,,,,,,,,,,,,,,,,,,
2,1,39.347313987091184,-105.619044229388237,3077.79833984375,,,,,,,,,,,,,,,,,,,,,,
3,1,39.347331924363971,-105.619041630998254,3080.201171875,,,,,,,,,,,,,,,,,,,,,,
4,1,39.347337204962969,-105.619015395641327,3082.1240234375,,,,,,,,,,,,,,,,,,,,,,
5,1,39.347337624058127,-105.619020173326135,3084.52734375,,,,,,,,,,,,,,,,,,,,,,
6,1,39.347334941849113,-105.619010617956519,3083.08544921875,,,,,,,,,,,,,,,,,,,,,,
7,1,39.347361009567976,-105.619026459753513,3084.04638671875,,,,,,,,,,,,,,,,,,,,,,
8,1,39.347354052588344,-105.618917411193252,3084.04638671875,,,,,,,,,,,,,,,,,,,,,,
9,1,39.347295798361301,-105.618772236630321,3084.04638671875,,,,,,,,,,,,,,,,,,,,,,
10,1,39.347361344844103,-105.618610382080078,3084.04638671875,,,,,,,,,,,,,,,,,,,,,,
11,1,39.347359668463469,-105.618603508919477,3087.8916015625,,,,,,,,,,,,,,,,,,,,,,
12,1,39.34735044836998,-105.618564700707793,3087.8916015625,,,,,,,,,,,,,,,,,,,,,,
13,1,39.347554128617048,-105.618217187002301,3089.33349609375,,,,,,,,,,,,,,,,,,,,,,
14,1,39.347719419747591,-105.617867996916175,3092.69873046875,,,,,,,,,,,,,,,,,,,,,,
15,1,39.34776283800602,-105.617841929197311,3092.69873046875,,,,,,,,,,,,,,,,,,,,,,
16,1,39.347951598465443,-105.61761511489749,3095.58251953125,,,,,,,,,,,,,,,,,,,,,,
17,1,39.348021168261766,-105.617394670844078,3097.98583984375,,,,,,,,,,,,,,,,,,,,,,
18,1,39.348021587356925,-105.61717925593257,3101.8310546875,,,,,,,,,,,,,,,,,,,,,,
19,1,39.348129127174616,-105.616947077214718,3104.234375,,,,,,,,,,,,,,,,,,,,,,
20,1,39.348324341699481,-105.616849344223738,3106.6376953125,,,,,,,,,,,,,,,,,,,,,,
21,1,39.348361305892467,-105.616717664524913,3108.560546875,,,,,,,,,,,,,,,,,,,,,,
22,1,39.34835753403604,-105.616656225174665,3109.521484375,,,,,,,,,,,,,,,,,,,,,,
23,1,39.348441772162914,-105.616621188819408,3110.96337890625,,,,,,,,,,,,,,,,,,,,,,
24,1,39.348510419949889,-105.616472326219082,3110.00244140625,,,,,,,,,,,,,,,,,,,,,,
25,1,39.34861795976758,-105.616406612098217,3108.07958984375,,,,,,,,,,,,,,,,,,,,,,
26,1,39.348641010001302,-105.616465955972672,3105.19580078125,,,,,,,,,,,,,,,,,,,,,,
27,1,39.348620139062405,-105.61649126932025,3108.560546875,,,,,,,,,,,,,,,,,,,,,,
28,1,39.348566578701138,-105.616424717009068,3110.48291015625,,,,,,,,,,,,,,,,,,,,,,
29,1,39.348656851798296,-105.616339137777686,3110.96337890625,,,,,,,,,,,,,,,,,,,,,,
30,1,39.348700689151883,-105.616303766146302,3109.521484375,,,,,,,,,,,,,,,,,,,,,,
31,1,39.348878217861056,-105.616391692310572,3108.560546875,,,,,,,,,,,,,,,,,,,,,,
32,1,39.34893018566072,-105.616732835769653,3109.521484375,,,,,,,,,,,,,,,,,,,,,,
33,1,39.34878752566874,-105.617575971409678,3111.9248046875,,,,,,,,,,,,,,,,,,,,,,
34,1,39.348623659461737,-105.617803037166595,3113.36669921875,,,,,,,,,,,,,,,,,,,,,,
35,1,39.348491476848722,-105.618065893650055,3111.4443359375,,,,,,,,,,,,,,,,,,,,,,
36,1,39.348401455208659,-105.618346016854048,3111.9248046875,,,,,,,,,,,,,,,,,,,,,,
37,1,39.348463146016002,-105.618589259684086,3113.36669921875,,,,,,,,,,,,,,,,,,,,,,
38,1,39.348588706925511,-105.618874244391918,3116.2509765625,,,,,,,,,,,,,,,,,,,,,,
39,1,39.348606811836362,-105.61893249861896,3116.2509765625,,,,,,,,,,,,,,,,,,,,,,
40,1,39.348573284223676,-105.619061412289739,3117.69287109375,,,,,,,,,,,,,,,,,,,,,,
